Cell	Cell_Type	Gender
C13.MAA000923.3_9_M.1.1	oligodendrocyte	M
G4.MAA000923.3_9_M.1.1	oligodendrocyte	M
I6.MAA000923.3_9_M.1.1	oligodendrocyte	M
B5.MAA000923.3_9_M.1.1	oligodendrocyte	M
E7.MAA000923.3_9_M.1.1	oligodendrocyte	M
G10.MAA000923.3_9_M.1.1	oligodendrocyte	M
I12.MAA000923.3_9_M.1.1	oligodendrocyte	M
L10.MAA000923.3_9_M.1.1	oligodendrocyte	M
N19.MAA000923.3_9_M.1.1	oligodendrocyte	M
L13.MAA000923.3_9_M.1.1	oligodendrocyte	M
P11.MAA000923.3_9_M.1.1	oligodendrocyte	M
P18.MAA000923.3_9_M.1.1	oligodendrocyte	M
M3.MAA000923.3_9_M.1.1	oligodendrocyte	M
M8.MAA000923.3_9_M.1.1	oligodendrocyte	M
M10.MAA000923.3_9_M.1.1	oligodendrocyte	M
O7.MAA000923.3_9_M.1.1	oligodendrocyte	M
K4.MAA000923.3_9_M.1.1	oligodendrocyte	M
M18.MAA000923.3_9_M.1.1	oligodendrocyte	M
O15.MAA000923.3_9_M.1.1	oligodendrocyte	M
K9.MAA000923.3_9_M.1.1	oligodendrocyte	M
N3.MAA000923.3_9_M.1.1	oligodendrocyte	M
K11.MAA000923.3_9_M.1.1	oligodendrocyte	M
K15.MAA000923.3_9_M.1.1	oligodendrocyte	M
K16.MAA000923.3_9_M.1.1	oligodendrocyte	M
O20.MAA000923.3_9_M.1.1	oligodendrocyte	M
O21.MAA000923.3_9_M.1.1	oligodendrocyte	M
K21.MAA000923.3_9_M.1.1	oligodendrocyte	M
L21.MAA000925.3_9_M.1.1	oligodendrocyte	M
G17.MAA000925.3_9_M.1.1	oligodendrocyte	M
H2.MAA000925.3_9_M.1.1	oligodendrocyte	M
M11.MAA000925.3_9_M.1.1	oligodendrocyte	M
H4.MAA000925.3_9_M.1.1	oligodendrocyte	M
H9.MAA000925.3_9_M.1.1	oligodendrocyte	M
H15.MAA000925.3_9_M.1.1	oligodendrocyte	M
M19.MAA000925.3_9_M.1.1	oligodendrocyte	M
C10.MAA000925.3_9_M.1.1	oligodendrocyte	M
I3.MAA000925.3_9_M.1.1	oligodendrocyte	M
M20.MAA000925.3_9_M.1.1	oligodendrocyte	M
M21.MAA000925.3_9_M.1.1	oligodendrocyte	M
C17.MAA000925.3_9_M.1.1	oligodendrocyte	M
C18.MAA000925.3_9_M.1.1	oligodendrocyte	M
J14.MAA000925.3_9_M.1.1	oligodendrocyte	M
D9.MAA000925.3_9_M.1.1	oligodendrocyte	M
