Cell	Cell_Type	Gender
P5.MAA001894.3_39_F.1.1	astrocyte_of_the_cerebral_cortex	F
L2.MAA001894.3_39_F.1.1	astrocyte_of_the_cerebral_cortex	F
N8.B000621.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
C13.B000621.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
P22.B000621.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
E11.B000621.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
K21.B000621.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
B7.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
B8.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
K9.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
B15.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
K18.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
I20.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
N8.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
F3.B003274.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
K4.B003277.3_39_F.1.1	astrocyte_of_the_cerebral_cortex	F
A1.B003290.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
C5.B003290.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
D7.B003290.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
E5.B003290.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
L10.B001688.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
N10.B001688.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
O7.B001688.3_38_F.1.1	astrocyte_of_the_cerebral_cortex	F
A11.B000404.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
J22.B000404.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
O4.B000404.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
O11.B000404.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
B1.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
N2.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
I7.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
B2.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
A1.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
C9.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
A7.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
H11.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
F2.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
N13.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
L7.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
M13.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
F6.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
H17.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
M18.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
H22.B003728.3_56_F.1.1	astrocyte_of_the_cerebral_cortex	F
